Time,VE,VN,VD,V,CoG,velHeading,CoG,slip,Gyro-z,
284540.4,9.07,-11.37,0.01,14.54447661,141.43,141.4201708,141.43,0.00982923,-0.307257143,
284540.6,9.11,-11.43,0.08,14.61632649,141.44,141.4442656,141.44,-0.004265598,0.272937849,
284540.8,9.04,-11.31,0.1,14.47887081,141.39,141.3649122,141.39,0.025087824,-0.171884538,
284541,9.09,-11.35,-0.04,14.54134107,141.32,141.309424,141.32,0.010576042,-0.344952094,
284541.2,8.93,-11.24,0.1,14.35557383,141.55,141.5334209,141.55,0.016579095,-0.032798965,
284541.4,9.03,-11.2,0.05,14.38683078,141.12,141.1225037,141.12,-0.002503661,-0.138903855,
284541.6,8.93,-11.08,0.02,14.23064651,141.14,141.1326904,141.14,0.007309621,-0.31758872,
284541.8,8.97,-11.09,0.07,14.26355496,141.05,141.0327937,141.05,0.01720629,-0.318189823,
284542,8.98,-11.03,0.01,14.22326615,140.84,140.8494745,140.84,-0.009474547,-0.137614488,
284542.2,8.97,-10.98,0.09,14.17819805,140.75,140.753243,140.75,-0.003242958,0.037607791,
284542.4,8.85,-11.05,-0.04,14.15715367,141.32,141.308589,141.32,0.011410997,0.193784347,
284542.6,8.92,-11.01,0.07,14.16991531,141,140.9865576,141,0.013442433,0.286834892,
284542.8,8.86,-11.02,0.03,14.14001414,141.19,141.200971,141.19,-0.010970996,0.188760511,
284543,8.86,-11.04,0.07,14.15560666,141.26,141.2516944,141.26,0.008305637,0.206562645,
284543.2,8.84,-10.9,0.03,14.03408707,140.99,140.9576305,140.99,0.032369537,0.453644501,
284543.4,8.74,-10.95,-0.03,14.01035688,141.4,141.4040595,141.4,-0.004059493,0.289359526,
284543.6,8.72,-10.85,-0.02,13.91980244,141.19,141.2116252,141.19,-0.021625195,0.313211301,
284543.8,8.7,-10.78,0.04,13.8527398,141.09,141.0947322,141.09,-0.004732185,0.699207416,
284544,8.66,-10.73,0.03,13.78870915,141.1,141.0935923,141.1,0.006407663,0.652469329,
284544.2,8.52,-10.73,0,13.70121527,141.56,141.5491803,141.56,0.010819674,0.473638581,
284544.4,8.39,-10.7,-0.07,13.59713573,141.9,141.8995745,141.9,0.00042547,0.349936858,
284544.6,8.38,-10.68,-0.04,13.57522744,141.87,141.8807019,141.87,-0.010701933,0.466863223,
284544.8,8.29,-10.56,-0.11,13.4252635,141.84,141.8667435,141.84,-0.026743532,0.405301238,
284545,8.26,-10.57,-0.14,13.41463753,142,141.993905,142,0.006095046,0.277157593,
284545.2,8.14,-10.5,0.02,13.28569155,142.24,142.2157938,142.24,0.024206152,0.902460756,
284545.4,8.06,-10.42,0.06,13.17345816,142.26,142.2776013,142.26,-0.017601286,0.317451622,
284545.6,8.14,-10.53,0.27,13.30941396,142.3,142.294921,142.3,0.005079037,0.417335786,
284545.8,7.92,-10.2,-0.01,12.91380657,142.17,142.1717122,142.17,-0.001712165,0.090625326,
284546,8.11,-10.25,-0.08,13.07037107,141.65,141.6482674,141.65,0.00173259,0.331145447,
284546.2,7.82,-10.17,-0.1,12.82892435,142.44,142.4423002,142.44,-0.002300187,0.160206721,
284546.4,7.83,-10.2,-0.07,12.85880632,142.48,142.4884592,142.48,-0.008459226,0.484517624,
284546.6,7.78,-10.05,-0.04,12.70948071,142.28,142.2554944,142.28,0.024505599,0.007462928,
284546.8,7.7,-10.02,-0.04,12.6368667,142.46,142.4590524,142.46,0.000947633,0.404345484,
284547,7.6,-9.9,-0.02,12.48078523,142.48,142.4873882,142.48,-0.007388197,0.16000882,
284547.2,7.64,-9.9,-0.15,12.50518293,142.35,142.3420143,142.35,0.007985664,0.20453161,
284547.4,7.57,-9.84,-0.24,12.41493053,142.41,142.4285941,142.41,-0.018594113,0.359758422,
284547.6,7.53,-9.89,-0.25,12.43032582,142.69,142.7152568,142.69,-0.025256815,0.112841869,
284547.8,7.56,-9.86,-0.23,12.4247012,142.52,142.5213807,142.52,-0.001380659,-0.054712414,
284548,7.47,-9.88,-0.17,12.38609301,142.89,142.9080627,142.89,-0.01806266,-0.041845338,
284548.2,7.54,-9.98,-0.23,12.50807739,142.92,142.928551,142.92,-0.008551035,-0.072309017,
284548.4,7.52,-9.88,-0.29,12.41631185,142.73,142.7240179,142.73,0.005982067,-0.358976063,
284548.6,7.53,-9.86,-0.29,12.40647009,142.61,142.6313285,142.61,-0.021328545,-0.111679659,
284548.8,7.55,-9.84,-0.47,12.40274566,142.51,142.5018236,142.51,0.008176447,-0.182214497,
284549,7.55,-9.83,-0.53,12.39481343,142.49,142.4736844,142.49,0.016315648,-0.064652581,
284549.2,7.53,-9.79,-0.58,12.3509109,142.41,142.4342364,142.41,-0.024236415,-0.149720476,
284549.4,7.5,-9.78,-0.62,12.32470689,142.51,142.5164417,142.51,-0.006441716,-0.276551404,
284549.6,7.45,-9.72,-0.63,12.24666893,142.51,142.5312462,142.51,-0.02124618,0.306651184,
284549.8,7.45,-9.74,-0.64,12.26254867,142.58,142.5880935,142.58,-0.008093533,0.270276811,
284550,7.33,-9.59,-0.64,12.07050123,142.63,142.6079515,142.63,0.022048538,-0.88238206,
284550.2,7.34,-9.48,-0.62,11.989412,142.25,142.2507567,142.25,-0.000756702,-0.420731326,
284550.4,7.32,-9.43,-0.65,11.93764215,142.17,142.1797401,142.17,-0.009740095,-0.30498636,
284550.6,7.21,-9.44,-0.73,11.87845529,142.62,142.6284515,142.62,-0.008451503,-0.438245624,
284550.8,7.27,-9.31,-0.68,11.81223942,142.01,142.0144069,142.01,-0.004406873,-0.20489204,
284551,7.2,-9.35,-0.74,11.80095335,142.39,142.4018054,142.39,-0.011805401,-0.455186562,
284551.2,7.2,-9.25,-0.71,11.72188125,142.08,142.1035813,142.08,-0.023581341,-0.174197861,
284551.4,7.24,-9.21,-0.73,11.71502027,141.83,141.8290387,141.83,0.000961312,-0.235731641,
284551.6,7.22,-9.21,-0.77,11.70267064,141.9,141.9060198,141.9,-0.006019832,-0.393242414,
284551.8,7.17,-9.12,-0.79,11.60100427,141.8,141.8261298,141.8,-0.026129759,-0.329007138,
284552,7.17,-9.14,-0.78,11.61673362,141.87,141.8870964,141.87,-0.017096397,-0.452606442,
284552.2,7.16,-9.1,-0.77,11.57910186,141.8,141.8038648,141.8,-0.00386476,-0.884996627,
284552.4,7.17,-9,-0.74,11.50690662,141.43,141.4568361,141.43,-0.026836087,0.793610675,
284552.6,7.15,-9.15,-0.67,11.61227798,142.01,141.9951923,142.01,0.014807703,-0.380459492,
284552.8,7.07,-9.12,-0.62,11.53946706,142.21,142.2164666,142.21,-0.006466554,-0.239294795,
284553,7.23,-9.01,-0.45,11.55218594,141.27,141.2549879,141.27,0.015012135,-0.098354588,
284553.2,7.14,-9.05,-0.39,11.52744985,141.75,141.728316,141.75,0.021683995,-0.340189738,
284553.4,7.14,-8.96,-0.33,11.45692804,141.46,141.4495347,141.46,0.010465296,-0.115176693,
284553.6,7.12,-8.93,-0.33,11.42100258,141.45,141.4342091,141.45,0.015790924,-0.224448008,
284553.8,7.05,-8.86,-0.38,11.32263662,141.5,141.4903459,141.5,0.009654141,-0.182177968,
284554,7.02,-8.78,-0.39,11.24138781,141.38,141.3561117,141.38,0.023888338,-0.192877605,
284554.2,6.95,-8.65,-0.38,11.09617051,141.22,141.2192297,141.22,0.000770311,-0.144223618,
284554.4,6.84,-8.55,-0.38,10.94934245,141.32,141.3401917,141.32,-0.020191746,-0.116973529,
284554.6,6.81,-8.45,-0.33,10.85258495,141.16,141.134063,141.16,0.02593695,-0.036207452,
284554.8,6.65,-8.32,-0.33,10.65105159,141.35,141.3653952,141.35,-0.015395166,-0.081509364,
284555,6.6,-8.21,-0.34,10.53394988,141.17,141.2042791,141.17,-0.034279107,-0.128747754,
284555.2,6.51,-8.05,-0.36,10.35290297,141.04,141.0376825,141.04,0.002317479,-0.016721767,
284555.4,6.42,-7.98,-0.34,10.24191388,141.2,141.1829302,141.2,0.017069834,-0.236775942,
284555.6,6.32,-7.83,-0.38,10.0623705,141.08,141.0911972,141.08,-0.011197221,0.025483077,
284555.8,6.27,-7.75,-0.34,9.968721081,141.03,141.0260241,141.03,0.003975916,-0.152574098,
284556,6.22,-7.7,-0.33,9.898403912,141.07,141.0689925,141.07,0.001007457,-0.485866408,
284556.2,6.15,-7.59,-0.29,9.768858685,140.97,140.9829565,140.97,-0.012956503,-0.226556494,
284556.4,6.23,-7.63,-0.26,9.850370551,140.79,140.7678889,140.79,0.022111102,-0.016531032,
284556.6,6.13,-7.61,-0.29,9.771847318,141.16,141.147894,141.16,0.012105977,-0.046815768,
284556.8,6.18,-7.62,-0.23,9.811054989,140.98,140.9571311,140.98,0.022868885,-0.128798616,
284557,6.21,-7.6,-0.2,9.814484194,140.73,140.7475608,140.73,-0.017560801,-0.390454451,
284557.2,6.16,-7.65,-0.17,9.821817551,141.13,141.1579829,141.13,-0.027982853,-0.478255979,
284557.4,6.34,-7.64,-0.08,9.928000806,140.34,140.3126558,140.34,0.02734422,0.001953354,
284557.6,6.14,-7.66,-0.06,9.817087144,141.3,141.2855028,141.3,0.014497178,-0.366501182,
284557.8,6.3,-7.72,-0.02,9.964356477,140.77,140.7834164,140.77,-0.013416431,-0.031577339,
284558,6.33,-7.76,0.04,10.01431475,140.81,140.7951298,140.81,0.014870187,-0.157829589,
284558.2,6.32,-7.81,0.04,10.04681542,141.02,141.0195596,141.02,0.00044039,-0.337921729,
284558.4,6.42,-7.8,0.16,10.10229677,140.54,140.5429921,140.54,-0.002992088,0.36901518,
284558.6,6.42,-7.86,0.2,10.1486945,140.76,140.7582602,140.76,0.001739836,0.098743918,
284558.8,6.44,-7.89,0.26,10.18458148,140.77,140.7778835,140.77,-0.007883487,0.216336583,
284559,6.39,-7.84,0.34,10.11423255,140.84,140.8182094,140.84,0.021790568,-0.016691249,
284559.2,6.49,-7.95,0.34,10.26267996,140.74,140.7734433,140.74,-0.033443275,0.054657621,
284559.4,6.39,-7.82,0.3,10.09873754,140.76,140.7465203,140.76,0.013479743,-0.06867188,
284559.6,6.4,-7.82,0.38,10.10506804,140.69,140.7026143,140.69,-0.012614335,0.229829732,
284559.8,6.31,-7.78,0.36,10.01721019,140.97,140.9560817,140.97,0.013918265,0.239079092,
284560,6.24,-7.66,0.35,9.879939271,140.85,140.8330024,140.85,0.016997607,0.364930221,
284560.2,6.1,-7.55,0.35,9.706312379,141.08,141.0636254,141.08,0.016374631,0.10027835,
284560.4,6.08,-7.47,0.36,9.631578271,140.85,140.8570865,140.85,-0.00708652,0.246814597,
284560.6,5.92,-7.31,0.3,9.406513701,141.01,140.9977339,141.01,0.012266082,0.633086525,
284560.8,5.76,-7.18,0.31,9.204890005,141.25,141.2624235,141.25,-0.012423515,0.058683626,
284561,5.63,-6.96,0.29,8.952010947,141.07,141.0303258,141.07,0.039674243,0.347547935,
284561.2,5.51,-6.83,0.28,8.775477195,141.09,141.1056668,141.09,-0.015666818,0.158175455,
284561.4,5.32,-6.66,0.29,8.523966213,141.4,141.382182,141.4,0.01781795,0.131667497,
284561.6,5.31,-6.59,0.31,8.463108176,141.15,141.1393031,141.15,0.010696859,0.285478942,
284561.8,5.22,-6.55,0.3,8.37561341,141.46,141.4470269,141.46,0.012973063,-0.039106619,
284562,5.12,-6.4,0.26,8.195999024,141.31,141.3401917,141.31,-0.030191746,0.062637729,
284562.2,5.03,-6.28,0.32,8.046073577,141.34,141.3068285,141.34,0.033171476,0.282557349,
284562.4,4.98,-6.26,0.27,7.999249965,141.49,141.4967983,141.49,-0.006798328,0.397560184,
284562.6,4.95,-6.2,0.26,7.933630947,141.35,141.3965852,141.35,-0.046585211,0.646080989,
284562.8,4.95,-6.23,0.29,7.957097461,141.52,141.5313644,141.52,-0.011364393,0.733512838,
284563,4.83,-6.05,0.27,7.741537315,141.4,141.3979845,141.4,0.002015476,0.100650802,
284563.2,5.01,-6.12,0.27,7.909140282,140.68,140.695302,140.68,-0.01530203,0.248076913,
284563.4,5.16,-6.53,0.31,8.322649818,141.71,141.6842418,141.71,0.025758168,-0.379388834,
284563.6,4.98,-6.2,0.36,7.952383291,141.25,141.2276707,141.25,0.022329279,0.104829626,
284563.8,5.24,-6.65,0.61,8.466410101,141.77,141.7629532,141.77,0.007046847,-0.345375409,
284564,5.39,-6.73,0.65,8.622354667,141.32,141.3090584,141.32,0.010941622,-0.098272052,
284564.2,5.5,-6.84,0.61,8.776992651,141.17,141.1974623,141.17,-0.027462341,-0.101002679,
284564.4,5.66,-7.11,0.63,9.087777506,141.49,141.4780401,141.49,0.011959936,-0.387645218,
284564.6,5.87,-7.23,0.62,9.312883549,140.93,140.9270313,140.93,0.002968713,0.84772268,
284564.8,5.87,-7.37,0.7,9.421984929,141.48,141.4636534,141.48,0.01634663,1.442854161,
284565,6.07,-7.6,0.75,9.726505025,141.39,141.3861903,141.39,0.003809726,1.314725544,
284565.2,6.17,-7.75,0.78,9.906129416,141.5,141.4756852,141.5,0.024314782,1.858842551,
